;precision;recall;f1-score;support
vacía;0.9152086137281292;0.9379310344827586;0.9264305177111717;1450.0
animal;0.9678571428571429;0.9555712270803949;0.9616749467707594;2836.0
accuracy;0.949603359776015;0.949603359776015;0.949603359776015;0.949603359776015
macro avg;0.941532878292636;0.9467511307815768;0.9440527322409655;4286.0
weighted avg;0.9500455779394877;0.949603359776015;0.9497513765102829;4286.0
