accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.938334584236145;0.984369933605194;0.0210932902991771;0.9650360345840454;0.9408919215202332;0.9456369280815125;0.987517476081848;0.0190592668950557;0.96732497215271;0.9499294757843018;0.9528110453953744;0.9585483031801892
0.9425856471061708;0.987475574016571;0.0186385009437799;0.95960134267807;0.953363597393036;0.9475035071372986;0.9883140325546264;0.0182449929416179;0.9670840501785278;0.9531029462814332;0.9564722950985034;0.9600425942119362
0.9487372040748596;0.9892433881759644;0.017341511324048;0.9644569754600524;0.9578231573104858;0.9484367966651917;0.9887895584106444;0.0177701823413372;0.9667975902557372;0.9548659920692444;0.961128614681362;0.9607947445502512
0.9480370283126832;0.9895804524421692;0.0169696677476167;0.9644190669059752;0.9567649364471436;0.9491367340087892;0.9893267750740052;0.0173051189631223;0.9645138382911682;0.9583920836448668;0.9605767493830483;0.9614432113727861
0.9503375887870787;0.9901394844055176;0.0166485961526632;0.9648962616920472;0.9598639607429504;0.9507699608802797;0.9896337985992432;0.0170010328292846;0.964601755142212;0.9608603715896606;0.9623735277220543;0.9627274234071854
0.9498374462127686;0.990322768688202;0.0164278857409954;0.9660745859146118;0.9578231573104858;0.9507699608802797;0.9899717569351196;0.0168147981166839;0.9662522077560424;0.9590973258018494;0.9619311717860191;0.9626614674823466
0.9508377313613892;0.9907437562942504;0.0160573348402977;0.967050552368164;0.9583522081375122;0.951469898223877;0.9901314377784728;0.0167061258107423;0.966619312763214;0.9598025679588318;0.9626817271060935;0.9631988746566799
0.953238308429718;0.9914722442626952;0.0154513409361243;0.9685951471328736;0.9604686498641968;0.9507699608802797;0.9903296828269958;0.0166104137897491;0.9672481417655944;0.9580394625663756;0.9645147763981008;0.9626217745414268
0.9562890529632568;0.9921964406967164;0.0148587776347994;0.9708123803138732;0.962887406349182;0.9521698355674744;0.990683138370514;0.0163472816348075;0.9689839482307434;0.9583920836448668;0.9668336486824235;0.9636589072255642
0.9565391540527344;0.9923240542411804;0.0147425634786486;0.9719740152359008;0.9620559215545654;0.9531031250953674;0.9908055663108826;0.0162652805447578;0.96836119890213;0.9605077505111694;0.9669895324078704;0.9644184819301529
