loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.017857862636446953;0.8929794430732727;0.8936231136322021;0.9673222899436951;0.9590550661087036;0.011545324698090553;0.8999066948890686;0.8829144239425659;0.9784908294677734;0.9759819507598877
0.010104890912771225;0.9108120203018188;0.909122884273529;0.9769463539123535;0.975661039352417;0.012327437289059162;0.9281381368637085;0.9401113986968994;0.9520451426506042;0.9768887758255005
0.009302609600126743;0.9187981486320496;0.9162895679473877;0.9795918464660645;0.9792346954345703;0.010985511355102062;0.9283714294433594;0.9308347702026367;0.9633286595344543;0.9788756966590881
0.008909902535378933;0.9236010313034058;0.9215950965881348;0.9799697399139404;0.9808779954910278;0.01058491226285696;0.9293047189712524;0.9300509095191956;0.9657968878746033;0.980385422706604
0.00840489286929369;0.9263933897018433;0.9233120083808899;0.9819350242614746;0.9830018281936646;0.01039699837565422;0.924405038356781;0.918387770652771;0.9721438884735107;0.9805624485015869
0.008272022008895874;0.9288506507873535;0.9264516830444336;0.981632649898529;0.9834675788879395;0.010769962333142757;0.9176388382911682;0.9079855680465698;0.9742594957351685;0.9803633689880371
0.008183338679373264;0.929911732673645;0.9279536604881287;0.9813303351402283;0.9838579893112183;0.01103553269058466;0.9335044622421265;0.9366655349731445;0.9647390842437744;0.9808160066604614
0.00784164760261774;0.9314196109771729;0.9293789267539978;0.9817838072776794;0.9850533604621887;0.011081724427640438;0.9330378174781799;0.939634382724762;0.9605077505111694;0.9808564186096191
0.007739356253296137;0.9316988587379456;0.9290359616279602;0.9826152920722961;0.9855968952178955;0.011668560095131397;0.9323378205299377;0.937156617641449;0.9622707962989807;0.9793047308921814
0.007687761448323727;0.9338769316673279;0.9318801164627075;0.9823129177093506;0.9857443571090698;0.010812148451805115;0.9281381368637085;0.9238765835762024;0.9714386463165283;0.9812619686126709
