loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.04281187802553177;0.8959084153175354;0.9308983683586121;0.9248723983764648;0.9539642333984375;0.03068535402417183;0.9052729606628418;0.8991458415985107;0.9650917053222656;0.9723942279815674
0.026922373101115227;0.9148330092430115;0.9421318769454956;0.942630410194397;0.9698424339294434;0.026034360751509666;0.9248716831207275;0.9476495981216431;0.9382933974266052;0.9765933752059937
0.02445961721241474;0.9245504140853882;0.9481626749038696;0.9498110413551331;0.9748581647872925;0.0271620973944664;0.925571620464325;0.9299623966217041;0.9598025679588318;0.9761866927146912
0.023814121261239052;0.9256673455238342;0.9484435319900513;0.9510959982872009;0.9761933088302612;0.025212008506059647;0.9251049757003784;0.9334712028503418;0.9548659920692444;0.9783916473388672
0.023004919290542603;0.9274544715881348;0.9521716237068176;0.9495086669921875;0.9775716066360474;0.027524033561348915;0.9241717457771301;0.9321858882904053;0.9548659920692444;0.9755699038505554
0.022195838391780853;0.9294091463088989;0.9519565105438232;0.9525321125984192;0.9790310859680176;0.026174146682024002;0.9220718741416931;0.9417372941970825;0.9404090046882629;0.9763710498809814
0.021306078881025314;0.9305819272994995;0.9531261920928955;0.9529100656509399;0.980544924736023;0.028016798198223114;0.9178721308708191;0.9662162065505981;0.907616376876831;0.9770469665527344
0.02099943533539772;0.933374285697937;0.9558433890342712;0.9538926482200623;0.9811439514160156;0.02626240812242031;0.9246383309364319;0.9382629990577698;0.9485190510749817;0.9773478507995605
0.021399788558483124;0.9335976839065552;0.9544116258621216;0.9557822942733765;0.9804712533950806;0.02640312723815441;0.9253383278846741;0.9334941506385803;0.9552186131477356;0.977409839630127
0.02114519476890564;0.9334301352500916;0.9551572799682617;0.954724133014679;0.9811414480209351;0.027593128383159637;0.928604781627655;0.932330846786499;0.9619181752204895;0.9775786399841309
