;precision;recall;f1-score;support
vacía;0.9155888359428183;0.9275862068965517;0.92154847550531;1450.0
animal;0.9627263045793397;0.9562764456981664;0.9594905359985848;2836.0
accuracy;0.9465702286514233;0.9465702286514233;0.9465702286514233;0.9465702286514233
macro avg;0.939157570261079;0.941931326297359;0.9405195057519474;4286.0
weighted avg;0.9467791908315664;0.9465702286514233;0.9466543279455637;4286.0
