lrs;losses
9.99999993922529e-09;0.1672462522983551
1.2022644213516287e-08;0.12317758053541183
1.4454397678775877e-08;0.1126357838511467
1.737800836565384e-08;0.11547426879405975
2.089296202711921e-08;0.12118487060070038
2.5118865210060903e-08;0.11798494309186935
3.019951932969889e-08;0.11404318362474442
3.630780653907095e-08;0.1091834232211113
4.365158545738268e-08;0.10459135472774506
5.248074685937354e-08;0.10256202518939972
6.309573308271865e-08;0.10013877600431442
7.585775563256902e-08;0.10151641815900803
9.120108046545283e-08;0.10212348401546478
1.096478143836066e-07;0.09905130416154861
1.3182567215608287e-07;0.09793664515018463
1.584893141171051e-07;0.09719111770391464
1.9054606070767477e-07;0.09620000422000885
2.2908675134658552e-07;0.09604252874851227
2.7542284897208447e-07;0.09744124114513397
3.3113110475824215e-07;0.09932397305965424
3.981071472480835e-07;0.09820402413606644
4.786300564774137e-07;0.09932392090559006
5.754399126089993e-07;0.09866955131292343
6.918309622960805e-07;0.09854936599731445
8.317637707477843e-07;0.09744292497634888
9.999999974752427e-07;0.0967811644077301
1.2022644568787655e-06;0.09669233858585358
1.4454398069574381e-06;0.09650061279535294
1.7378008578816662e-06;0.09616857022047043
2.0892962311336305e-06;0.09507644921541214
2.511886577849509e-06;0.09431757032871246
3.019951918759034e-06;0.09374350309371948
3.6307808386482066e-06;0.0948619619011879
4.3651584746839944e-06;0.09553991258144379
5.2480745580396615e-06;0.09638196974992752
6.30957356406725e-06;0.09664323925971985
7.585776074847672e-06;0.0967404916882515
9.120109098148532e-06;0.09736501425504684
1.0964782632072456e-05;0.09702811390161514
1.3182568181946408e-05;0.09776831418275833
1.58489328896394e-05;0.09715867787599564
1.9054608856095e-05;0.09675601869821548
2.290867814735975e-05;0.09658923000097275
2.7542288080439903e-05;0.09693452715873718
3.311311229481362e-05;0.09691943973302841
3.981071859016083e-05;0.09690333157777786
4.786300996784121e-05;0.0964968353509903
5.754399535362609e-05;0.09624165296554565
6.918310100445524e-05;0.0962027981877327
8.317638275912032e-05;0.09569617360830307
0.00010000000474974513;0.0955420732498169
0.00012022644659737125;0.0962153747677803
0.00014454398478846997;0.09669040143489838
0.00017378009215462953;0.09637230634689331
0.00020892961765639484;0.09603583812713623
0.0002511886414140463;0.09588643163442612
0.00030199516913853586;0.09634100645780563
0.0003630780556704849;0.09733979403972626
0.0004365158383734524;0.09769017994403839
0.0005248074885457754;0.09720338881015778
0.000630957365501672;0.09690877795219421
0.0007585776038467884;0.09720193594694138
0.0009120108443312347;0.09731339663267136
0.001096478197723627;0.09644247591495514
0.001318256719969213;0.09608670324087143
0.0015848932089284062;0.09596312046051025
0.0019054607255384326;0.0953671857714653
0.0022908677347004414;0.09498093277215958
0.002754228888079524;0.0942169800400734
0.003311311360448599;0.09368409216403961
0.00398107198998332;0.09313944727182388
0.004786301404237747;0.09255671501159668
0.005754400044679642;0.09220506250858307
0.0069183106534183025;0.09257179498672485
0.008317639119923115;0.09195037186145782
0.010000001639127731;0.09089770913124084
0.012022646144032478;0.08995786309242249
0.014454400166869164;0.08907898515462875
0.017378011718392372;0.08797705173492432
0.02089296467602253;0.09100118279457092
0.025118868798017502;0.08992572873830795
0.030199522152543068;0.08895561099052429
0.03630781173706055;0.08931759744882584
0.04365159198641777;0.08897662907838821
0.05248075723648071;0.09119357168674469
0.06309574842453003;0.0912725105881691
0.07585777342319489;0.09194043278694153
0.09120110422372818;0.09089568257331848
0.10964784026145935;0.08987703919410706
0.13182570040225983;0.08887840807437897
0.15848934650421143;0.0883287563920021
0.19054611027240753;0.0873686671257019
0.22908681631088257;0.1824880987405777
0.27542293071746826;0.1819460093975067
0.3311311900615692;0.1800338327884674
0.39810726046562195;0.2453208714723587
0.4786301851272583;0.24452055990695953
0.5754400491714478;0.2464197278022766
0.691831111907959;0.2439306378364563
0.8317639231681824;0.3994038701057434
