;precision;recall;f1-score;support
vacía;0.9070385126162018;0.9420689655172414;0.9242219215155616;1450.0
animal;0.9697841726618706;0.9506346967559943;0.9601139601139601;2836.0
accuracy;0.947736817545497;0.947736817545497;0.947736817545497;0.947736817545497
macro avg;0.9384113426390361;0.9463518311366179;0.9421679408147609;4286.0
weighted avg;0.9485566395152958;0.947736817545497;0.9479712965657384;4286.0
