;precision;recall;f1-score;support
vacía;0.9049803407601573;0.9524137931034483;0.9280913978494624;1450.0
animal;0.975;0.9488716502115656;0.961758398856326;2836.0
accuracy;0.9500699953336444;0.9500699953336444;0.9500699953336444;0.9500699953336444
macro avg;0.9399901703800786;0.950642721657507;0.9449248983528942;4286.0
weighted avg;0.951311594517552;0.9500699953336444;0.9503684895096269;4286.0
