;precision;recall;f1-score;support
vacía;0.9191279887482419;0.9013793103448275;0.9101671309192201;1450.0
animal;0.9500698324022346;0.9594499294781382;0.9547368421052631;2836.0
accuracy;0.9398040130657956;0.9398040130657956;0.9398040130657956;0.9398040130657956
macro avg;0.9345989105752383;0.9304146199114829;0.9324519865122416;4286.0
weighted avg;0.9396018731632497;0.9398040130657956;0.9396584283815668;4286.0
