;precision;recall;f1-score;support
vacía;0.8941256830601093;0.9027586206896552;0.8984214138641043;1450.0
animal;0.9500354358610914;0.9453455571227081;0.9476846942382467;2836.0
accuracy;0.9309379374708353;0.9309379374708353;0.9309379374708353;0.9309379374708353
macro avg;0.9220805594606003;0.9240520889061816;0.9230530540511755;4286.0
weighted avg;0.9311205638215617;0.9309379374708353;0.9310183954649134;4286.0
