accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8711605072021484;0.9307239055633544;0.0793493539094924;0.905848264694214;0.9213907718658448;0.9046371579170228;0.959631323814392;0.0618969015777111;0.9178221225738524;0.95731920003891;0.9135534109466662;0.9371546825605231
0.9084664583206176;0.9635077714920044;0.0584945864975452;0.9355226755142212;0.9409675002098083;0.923500120639801;0.9697554111480712;0.0528940670192241;0.9497700929641724;0.9470899701118468;0.9382371835092255;0.9484281331304236
0.9136043787002563;0.9690902829170228;0.0534476749598979;0.9419018030166626;0.9411186575889589;0.9258580207824708;0.972595989704132;0.0499612540006637;0.9436717629432678;0.95731920003891;0.9415100624482985;0.9504464882155195
0.9185747504234314;0.971096396446228;0.0513134188950061;0.9459090828895568;0.9437641501426696;0.9310977458953856;0.9759411811828612;0.0470521338284015;0.9583036303520204;0.9485008716583252;0.944835394179596;0.953377048330896
0.9217580556869508;0.9738042950630188;0.0490656420588493;0.9494642615318298;0.944368839263916;0.9310977458953856;0.976632297039032;0.0459164008498191;0.9563519954681396;0.9506173133850098;0.9469096906945889;0.9534760266925146
0.927063524723053;0.9761289358139038;0.0470184423029422;0.9524893760681152;0.9486016631126404;0.9324076771736144;0.9777955412864684;0.0450866967439651;0.9643242955207824;0.9439153671264648;0.9505415394225313;0.9540106879475132
0.9258907437324524;0.9768385887145996;0.0460097044706344;0.9537241458892822;0.9455782175064088;0.9326696395874025;0.977967083454132;0.0448003858327865;0.965342938899994;0.9432098865509032;0.9496337081393506;0.9541480717430256
0.9290181994438172;0.9771370887756348;0.0455592013895511;0.954818606376648;0.948828399181366;0.9324076771736144;0.978607416152954;0.0444128662347793;0.9660035967826844;0.942151665687561;0.9518140730847362;0.9539285517270956
0.9300792813301086;0.978768527507782;0.0440930649638175;0.9556451439857484;0.9494330883026124;0.9329316020011902;0.979048788547516;0.0437589772045612;0.9653554558753968;0.943562626838684;0.9525289830468263;0.9543346393493228
0.9311962723731996;0.9787804484367372;0.0438134223222732;0.9561977386474608;0.9504157304763794;0.9355514645576476;0.9793813824653624;0.0429611057043075;0.9638122320175172;0.948853611946106;0.953297962284531;0.9562744226258904
