;precision;recall;f1-score;support
vacía;0.9312280701754386;0.9151724137931034;0.9231304347826087;1450.0
animal;0.9570080391471514;0.9654442877291961;0.9612076531507812;2836.0
accuracy;0.9484367708819412;0.9484367708819412;0.9484367708819412;0.9484367708819412
macro avg;0.9441180546612951;0.9403083507611498;0.942169043966695;4286.0
weighted avg;0.9482863977544814;0.9484367708819412;0.9483257197317774;4286.0
