;precision;recall;f1-score;support
vacía;0.8785803237858032;0.973103448275862;0.9234293193717278;1450.0
animal;0.9854477611940299;0.9312411847672779;0.957577955039884;2836.0
accuracy;0.9454036397573495;0.9454036397573495;0.9454036397573495;0.9454036397573495
macro avg;0.9320140424899166;0.95217231652157;0.9405036372058059;4286.0
weighted avg;0.9492933551646484;0.9454036397573495;0.946025103495594;4286.0
