loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.22568754851818085;0.6878154277801514;0.7915390729904175;0.7721274495124817;0.7063357830047607;0.1346530020236969;0.6845543384552002;0.7214925289154053;0.852256715297699;0.8176040053367615
0.10223466902971268;0.8109571933746338;0.8649269938468933;0.8818594217300415;0.8746776580810547;0.10443390905857086;0.7517498731613159;0.7627520561218262;0.9069111347198486;0.893834114074707
0.0808405950665474;0.8599352240562439;0.8988839387893677;0.9131519198417664;0.9227027893066406;0.0913492739200592;0.7769482135772705;0.7799285054206848;0.9234837889671326;0.9221208095550537
0.07101146876811981;0.8789790868759155;0.9120911955833435;0.9253968000411987;0.9410688877105713;0.08260402828454971;0.7879141569137573;0.7889055609703064;0.9277150630950928;0.9364802837371826
0.06499124318361282;0.8913213610649109;0.9216741323471069;0.9321239590644836;0.950961172580719;0.07650336623191833;0.9057396054267883;0.9275668263435364;0.9301833510398865;0.9453678131103516
0.06083649396896362;0.9005361199378967;0.9276163578033447;0.9386243224143982;0.9573090076446533;0.07202928513288498;0.9097059965133667;0.9310101866722107;0.9326516389846802;0.9519311785697937
0.0576506108045578;0.907181978225708;0.9342994689941406;0.9405139684677124;0.9618028402328491;0.06874343752861023;0.9146056771278381;0.9351655840873718;0.9358251094818115;0.9564876556396484
0.055277373641729355;0.9113705158233643;0.9378055334091187;0.942554771900177;0.9650238156318665;0.06662067770957947;0.9153056740760803;0.9277066588401794;0.9456981420516968;0.9616357088088989
0.05328201875090599;0.9149447083473206;0.9402782917022705;0.9448979496955872;0.9676066637039185;0.06383225321769714;0.9211385846138;0.9422804713249207;0.9382933974266052;0.9622610807418823
0.05152428522706032;0.9181838631629944;0.9438617825508118;0.9455026388168335;0.9697750210762024;0.06199803948402405;0.9239383935928345;0.9440906047821045;0.9407616257667542;0.9639983177185059
