;precision;recall;f1-score;support
vacía;0.9339622641509434;0.9558620689655173;0.9447852760736196;1450.0
animal;0.9771591720199857;0.9654442877291961;0.9712664065271372;2836.0
accuracy;0.9622025198320112;0.9622025198320112;0.9622025198320112;0.9622025198320112
macro avg;0.9555607180854646;0.9606531783473566;0.9580258413003784;4286.0
weighted avg;0.9625451924562639;0.9622025198320112;0.9623075546471558;4286.0
