;precision;recall;f1-score;support
vacía;0.9188267394270123;0.9289655172413793;0.9238683127572016;1450.0
animal;0.9634751773049646;0.9580394922425952;0.9607496463932107;2836.0
accuracy;0.9482034531031265;0.9482034531031265;0.9482034531031265;0.9482034531031265
macro avg;0.9411509583659885;0.9435025047419873;0.9423089795752062;4286.0
weighted avg;0.9483701294927782;0.9482034531031265;0.9482722936698758;4286.0
