;precision;recall;f1-score;support
vacía;0.9514899514899515;0.9468965517241379;0.9491876944348427;1450.0
animal;0.9729159338726697;0.9753173483779972;0.9741151611199155;2836.0
accuracy;0.9657022865142324;0.9657022865142324;0.9657022865142324;0.9657022865142324
macro avg;0.9622029426813106;0.9611069500510676;0.9616514277773791;4286.0
weighted avg;0.9656672930759033;0.9657022865142324;0.9656819304401777;4286.0
