accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8726181387901306;0.9458698630332948;0.0777988284826278;0.913013219833374;0.8925170302391052;0.9188054203987122;0.9743531942367554;0.0566107407212257;0.9600591659545898;0.9153737425804138;0.9026487847420677;0.9371840956326705
0.9213303327560424;0.9752689003944396;0.0529531501233577;0.9534033536911012;0.9263794422149658;0.927671492099762;0.9795146584510804;0.0479303188621997;0.9572773575782776;0.932299017906189;0.9396971439714025;0.9446230882116372
0.9290822744369508;0.9794436693191528;0.0473993718624115;0.9574039578437804;0.9343915581703186;0.9349043369293212;0.9825583696365356;0.044240616261959;0.9640653133392334;0.936530351638794;0.9457577879496611;0.9500983705172269
0.9332333207130432;0.9821444749832152;0.043987862765789;0.9604397416114808;0.9377173185348512;0.9367708563804626;0.983824610710144;0.042127288877964;0.9651795625686646;0.9382933974266052;0.9489425224950355;0.9515465942146029
0.9364340901374816;0.9835225939750672;0.0420777425169944;0.9619157910346984;0.941194236278534;0.9381707906723022;0.9851053357124328;0.0412128642201423;0.9741792678833008;0.93124121427536;0.951442197830365;0.9522264382889671
0.9381845593452454;0.9845927953720092;0.0407795943319797;0.9620184898376464;0.9438397288322448;0.9412038922309875;0.9856478571891784;0.039443876594305;0.9640804529190063;0.9464033842086792;0.9528424065557718;0.9551601335585684
0.9397849440574646;0.9856752753257751;0.0392461605370044;0.9637513756752014;0.9445200562477112;0.9426038265228271;0.9861037731170654;0.0387074537575244;0.9648241400718688;0.9478138089179992;0.9540388055530336;0.9562433275354602
0.9412853121757508;0.9863516092300416;0.038409486413002;0.9643352627754213;0.9462584853172302;0.9430704712867736;0.9865007400512696;0.0382447391748428;0.970588207244873;0.9425246715545654;0.9552113537760365;0.9563506017904541
0.9419354796409608;0.9871096611022948;0.0372149795293808;0.9637286067008972;0.9479213953018188;0.9451703429222108;0.9868496656417848;0.0377489775419235;0.967637538909912;0.9488716721534728;0.9557596420059493;0.958162725744123
0.94353586435318;0.9874569177627563;0.0368702001869678;0.965458869934082;0.9486016631126404;0.9465702176094056;0.9872052669525146;0.0369720049202442;0.966035008430481;0.952750325202942;0.956956030480134;0.9593466736583588
