accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.9381845593452454;0.9849586486816406;0.0205316580832004;0.9611657857894896;0.9447467923164368;0.9472701549530028;0.9881466627120972;0.0189675092697143;0.973168969154358;0.9464033842086792;0.9528855611487884;0.959599568521576
0.947636902332306;0.9883348345756532;0.0180818866938352;0.9642557501792908;0.9563114047050476;0.94937002658844;0.9891565442085266;0.0178801286965608;0.972232222557068;0.9506347179412842;0.9602671417163482;0.9613121744324851
0.9513878226280212;0.9901172518730164;0.0166433025151491;0.9670069813728333;0.959259271621704;0.9540364146232604;0.9897583723068236;0.017125429585576;0.9677419066429138;0.962623417377472;0.9631175403163227;0.9651758710065546
0.9541385173797609;0.9912976026535034;0.0156349837779998;0.9693527221679688;0.9610733389854432;0.953569769859314;0.9904446601867676;0.0169440563768148;0.9734290838241576;0.955923855304718;0.9651952708988898;0.9645970511461578
0.9540385007858276;0.9916604161262512;0.0152357835322618;0.9696345329284668;0.9606198072433472;0.954736351966858;0.990808367729187;0.0162209570407867;0.9684396982192992;0.9629760384559632;0.9651061146789566;0.965700135436981
0.9566391706466676;0.9927823543548584;0.0142214568331837;0.97061288356781;0.9636432528495787;0.9552029967308044;0.9911471009254456;0.0161242429167032;0.9707977175712584;0.961212992668152;0.9671155065076498;0.9659815751606675
0.9558889865875244;0.9926632642745972;0.0143276331946253;0.9718740582466124;0.9611489176750184;0.955669641494751;0.9912490844726562;0.0157981272786855;0.9665021300315856;0.9665021300315856;0.9664817293983596;0.9665021250315856
0.959839940071106;0.993730366230011;0.0132772745564579;0.9731932282447816;0.965910792350769;0.9570695161819458;0.9915028214454652;0.0157696660608053;0.9698795080184937;0.9650917053222656;0.9695383304583358;0.967479678312352
0.9634908437728882;0.9945417642593384;0.0125138899311423;0.9760091304779052;0.9686319231987;0.9582360982894896;0.9917210936546326;0.0158093180507421;0.9722716212272644;0.9643864631652832;0.9723065287194034;0.968312984874534
0.9624906182289124;0.9942639470100404;0.0127145256847143;0.9753923416137696;0.967724859714508;0.9605693221092224;0.9917742609977722;0.0159383062273263;0.9767608046531676;0.9633286595344543;0.9715434678380014;0.9699982285882289
