fpr;tpr;thresholds;roc_auc
0.0;0.0;inf;0.9893910802003792
0.0;0.000689655172413793;0.9982095;0.9893910802003792
0.0;0.35379310344827586;0.97321576;0.9893910802003792
0.0003526093088857546;0.35379310344827586;0.97317636;0.9893910802003792
0.0003526093088857546;0.4227586206896552;0.96597743;0.9893910802003792
0.0007052186177715092;0.4227586206896552;0.96585065;0.9893910802003792
0.0007052186177715092;0.42758620689655175;0.9654207;0.9893910802003792
0.0010578279266572638;0.42758620689655175;0.9653676;0.9893910802003792
0.0010578279266572638;0.5075862068965518;0.95489895;0.9893910802003792
0.0014104372355430183;0.5075862068965518;0.95468867;0.9893910802003792
0.0014104372355430183;0.5117241379310344;0.95410323;0.9893910802003792
0.001763046544428773;0.5117241379310344;0.9540919;0.9893910802003792
0.001763046544428773;0.5772413793103448;0.9453049;0.9893910802003792
0.0021156558533145277;0.5772413793103448;0.9451185;0.9893910802003792
0.0021156558533145277;0.6151724137931035;0.9378862;0.9893910802003792
0.0021156558533145277;0.616551724137931;0.93780714;0.9893910802003792
0.0021156558533145277;0.6337931034482759;0.93498135;0.9893910802003792
0.002468265162200282;0.6337931034482759;0.9346641;0.9893910802003792
0.002468265162200282;0.6427586206896552;0.93157095;0.9893910802003792
0.0028208744710860366;0.6427586206896552;0.93155086;0.9893910802003792
0.0028208744710860366;0.6524137931034483;0.9296593;0.9893910802003792
0.003173483779971791;0.6524137931034483;0.92912346;0.9893910802003792
0.003173483779971791;0.6551724137931034;0.9285936;0.9893910802003792
0.003526093088857546;0.6551724137931034;0.92842937;0.9893910802003792
0.003526093088857546;0.6903448275862069;0.9158059;0.9893910802003792
0.0038787023977433005;0.6903448275862069;0.915503;0.9893910802003792
0.0038787023977433005;0.7027586206896552;0.9093013;0.9893910802003792
0.004583921015514809;0.7027586206896552;0.9090512;0.9893910802003792
0.004583921015514809;0.7110344827586207;0.9055272;0.9893910802003792
0.004936530324400564;0.7110344827586207;0.90536827;0.9893910802003792
0.004936530324400564;0.716551724137931;0.90290076;0.9893910802003792
0.005289139633286318;0.716551724137931;0.9026502;0.9893910802003792
0.005289139633286318;0.7172413793103448;0.90253305;0.9893910802003792
0.005641748942172073;0.7172413793103448;0.900499;0.9893910802003792
0.005641748942172073;0.736551724137931;0.88714075;0.9893910802003792
0.005994358251057828;0.736551724137931;0.8866516;0.9893910802003792
0.005994358251057828;0.74;0.8845743;0.9893910802003792
0.006346967559943582;0.74;0.8842188;0.9893910802003792
0.006346967559943582;0.7503448275862069;0.8791103;0.9893910802003792
0.006699576868829337;0.7503448275862069;0.8789031;0.9893910802003792
0.006699576868829337;0.7524137931034482;0.8774824;0.9893910802003792
0.007052186177715092;0.7524137931034482;0.8774471;0.9893910802003792
0.007052186177715092;0.7537931034482759;0.8765761;0.9893910802003792
0.007404795486600846;0.7537931034482759;0.87558;0.9893910802003792
0.007404795486600846;0.7558620689655172;0.8738396;0.9893910802003792
0.007757404795486601;0.7558620689655172;0.87378186;0.9893910802003792
0.007757404795486601;0.7579310344827587;0.8724843;0.9893910802003792
0.008110014104372355;0.7579310344827587;0.87231624;0.9893910802003792
0.008110014104372355;0.7717241379310344;0.86245584;0.9893910802003792
0.00846262341325811;0.7717241379310344;0.86067814;0.9893910802003792
0.00846262341325811;0.7744827586206896;0.8599861;0.9893910802003792
0.008815232722143865;0.7744827586206896;0.8597928;0.9893910802003792
0.008815232722143865;0.7793103448275862;0.85585684;0.9893910802003792
0.009167842031029619;0.7793103448275862;0.854623;0.9893910802003792
0.009167842031029619;0.7862068965517242;0.8503936;0.9893910802003792
0.009873060648801129;0.7862068965517242;0.8477472;0.9893910802003792
0.009873060648801129;0.7875862068965517;0.84735066;0.9893910802003792
0.010225669957686883;0.7875862068965517;0.8472831;0.9893910802003792
0.010225669957686883;0.7903448275862069;0.84391433;0.9893910802003792
0.010578279266572637;0.7903448275862069;0.8435898;0.9893910802003792
0.010578279266572637;0.7931034482758621;0.84160316;0.9893910802003792
0.010930888575458392;0.7931034482758621;0.84148186;0.9893910802003792
0.010930888575458392;0.7951724137931034;0.8398315;0.9893910802003792
