;precision;recall;f1-score;support
vacía;0.9336941813261164;0.9517241379310345;0.9426229508196722;1450.0
animal;0.9750712250712251;0.9654442877291961;0.9702338766832034;2836.0
accuracy;0.9608026131591227;0.9608026131591227;0.9608026131591227;0.9608026131591227
macro avg;0.9543827031986707;0.9585842128301153;0.9564284137514378;4286.0
weighted avg;0.9610729251574576;0.9608026131591227;0.9608928028376316;4286.0
