lrs;losses
9.99999993922529e-09;0.3296932578086853
1.2022644213516287e-08;0.36490270495414734
1.4454397678775877e-08;0.3524526059627533
1.737800836565384e-08;0.3646901249885559
2.089296202711921e-08;0.3669935166835785
2.5118865210060903e-08;0.36792775988578796
3.019951932969889e-08;0.3653407096862793
3.630780653907095e-08;0.3649778366088867
4.365158545738268e-08;0.3602610230445862
5.248074685937354e-08;0.3551689684391022
6.309573308271865e-08;0.34883999824523926
7.585775563256902e-08;0.3478192985057831
9.120108046545283e-08;0.34417983889579773
1.096478143836066e-07;0.3501567542552948
1.3182567215608287e-07;0.35157671570777893
1.584893141171051e-07;0.35413098335266113
1.9054606070767477e-07;0.3562854826450348
2.2908675134658552e-07;0.35969871282577515
2.7542284897208447e-07;0.3607107102870941
3.3113110475824215e-07;0.35932642221450806
3.981071472480835e-07;0.3603716492652893
4.786300564774137e-07;0.35752803087234497
5.754399126089993e-07;0.3580702543258667
6.918309622960805e-07;0.35828450322151184
8.317637707477843e-07;0.35765528678894043
9.999999974752427e-07;0.35550785064697266
1.2022644568787655e-06;0.35451656579971313
1.4454398069574381e-06;0.3536675274372101
1.7378008578816662e-06;0.35414063930511475
2.0892962311336305e-06;0.35449519753456116
2.511886577849509e-06;0.3548133373260498
3.019951918759034e-06;0.35243475437164307
3.6307808386482066e-06;0.3533974885940552
4.3651584746839944e-06;0.35493168234825134
5.2480745580396615e-06;0.3539356291294098
6.30957356406725e-06;0.35353079438209534
7.585776074847672e-06;0.3543893098831177
9.120109098148532e-06;0.35380980372428894
1.0964782632072456e-05;0.3546290397644043
1.3182568181946408e-05;0.3557782769203186
1.58489328896394e-05;0.3558073937892914
1.9054608856095e-05;0.35539841651916504
2.290867814735975e-05;0.3558065593242645
2.7542288080439903e-05;0.3547217845916748
3.311311229481362e-05;0.3551148474216461
3.981071859016083e-05;0.35596519708633423
4.786300996784121e-05;0.35679784417152405
5.754399535362609e-05;0.35738837718963623
6.918310100445524e-05;0.35777464509010315
8.317638275912032e-05;0.3580901622772217
0.00010000000474974513;0.35880914330482483
0.00012022644659737125;0.3586820363998413
0.00014454398478846997;0.35862958431243896
0.00017378009215462953;0.35825085639953613
0.00020892961765639484;0.35809022188186646
0.0002511886414140463;0.35854339599609375
0.00030199516913853586;0.3584619462490082
0.0003630780556704849;0.358845055103302
0.0004365158383734524;0.3583388328552246
0.0005248074885457754;0.357862263917923
0.000630957365501672;0.3563653826713562
0.0007585776038467884;0.35509422421455383
0.0009120108443312347;0.353530615568161
0.001096478197723627;0.3545617461204529
0.001318256719969213;0.3550618290901184
0.0015848932089284062;0.35414987802505493
0.0019054607255384326;0.3535139858722687
0.0022908677347004414;0.35132595896720886
0.002754228888079524;0.3515480160713196
0.003311311360448599;0.34946227073669434
0.00398107198998332;0.3506331145763397
0.004786301404237747;0.34945738315582275
0.005754400044679642;0.34862393140792847
0.0069183106534183025;0.34654122591018677
0.008317639119923115;0.34282559156417847
0.010000001639127731;0.34293752908706665
0.012022646144032478;0.3408363163471222
0.014454400166869164;0.3424079120159149
0.017378011718392372;0.3432413339614868
0.02089296467602253;0.34578630328178406
0.025118868798017502;0.3423500061035156
0.030199522152543068;0.34205228090286255
0.03630781173706055;0.3510972559452057
0.04365159198641777;0.3637017607688904
0.05248075723648071;0.35942399501800537
0.06309574842453003;0.3552447259426117
0.07585777342319489;0.3935128450393677
0.09120110422372818;0.4380488693714142
0.10964784026145935;0.48027703166007996
0.13182570040225983;0.4777454435825348
0.15848934650421143;0.4738372266292572
0.19054611027240753;0.4686868488788605
0.22908681631088257;0.47625741362571716
0.27542293071746826;0.47249794006347656
0.3311311900615692;0.46752429008483887
0.39810726046562195;0.46268129348754883
0.4786301851272583;0.4579113721847534
0.5754400491714478;0.5465644001960754
0.691831111907959;1.0770657062530518
0.8317639231681824;1.1351794004440308
1.0000001192092896;1.1557612419128418
1.2022645473480225;1.5950326919555664
