;precision;recall;f1-score;support
vacía;0.9116059379217274;0.9317241379310345;0.9215552523874488;1450.0
animal;0.9646932952924394;0.9538081805359662;0.9592198581560284;2836.0
accuracy;0.9463369108726085;0.9463369108726085;0.9463369108726085;0.9463369108726085
macro avg;0.9381496166070834;0.9427661592335004;0.9403875552717387;4286.0
weighted avg;0.9467332700503647;0.9463369108726085;0.9464775160271344;4286.0
