;precision;recall;f1-score;support
vacía;0.9142091152815014;0.9406896551724138;0.9272603670972128;1450.0
animal;0.9692197566213314;0.9548660084626234;0.9619893428063944;2836.0
accuracy;0.9500699953336444;0.9500699953336444;0.9500699953336444;0.9500699953336444
macro avg;0.9417144359514165;0.9477778318175185;0.9446248549518036;4286.0
weighted avg;0.950609063680885;0.9500699953336444;0.950240155970577;4286.0
