;precision;recall;f1-score;support
vacía;0.9307479224376731;0.926896551724138;0.9288182446440912;1450.0
animal;0.9627023223082336;0.9647390691114246;0.9637196195843607;2836.0
accuracy;0.9519365375641624;0.9519365375641624;0.9519365375641624;0.9519365375641624
macro avg;0.9467251223729534;0.9458178104177812;0.9462689321142259;4286.0
weighted avg;0.9518918043865554;0.9519365375641624;0.9519121082303265;4286.0
