;precision;recall;f1-score;support
vacía;0.905921052631579;0.9496551724137932;0.9272727272727272;1450.0
animal;0.9736080983369486;0.9495768688293371;0.9614423420207069;2836.0
accuracy;0.949603359776015;0.949603359776015;0.949603359776015;0.949603359776015
macro avg;0.9397645754842638;0.9496160206215651;0.944357534646717;4286.0
weighted avg;0.9507088411571105;0.949603359776015;0.9498823930275733;4286.0
