accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.9212303161621094;0.9757881760597228;0.2020592987537384;0.945493459701538;0.9348450303077698;0.9414372444152832;0.9844707250595092;0.1546135991811752;0.9674502611160278;0.943229913711548;0.9401390887716302;0.9551865702684662
0.942985773086548;0.9863212704658508;0.1449780464172363;0.9623680710792542;0.9510204195976256;0.9451703429222108;0.9864453077316284;0.1407686620950698;0.9689866304397584;0.947461187839508;0.9566605908223842;0.9581030178122573
0.9475368857383728;0.98847895860672;0.1321947574615478;0.9666692018508912;0.9535903334617616;0.9477367997169496;0.9870253205299376;0.1359185129404068;0.9627923369407654;0.9580394625663756;0.9600852226360054;0.9604100145368053
0.9485871195793152;0.9896399974822998;0.1248704642057418;0.9653699398040771;0.9566137790679932;0.9486700892448424;0.98782879114151;0.1315910667181015;0.9648187756538392;0.957334280014038;0.9609719088065056;0.9610619512381634
0.951287806034088;0.9902349710464478;0.1202431693673133;0.967073142528534;0.9590324759483336;0.9486700892448424;0.9882200360298156;0.1296725124120712;0.9678111672401428;0.9541608095169068;0.9630360210677453;0.9609375091376785
0.9519879817962646;0.990824818611145;0.116340734064579;0.967820644378662;0.9593348503112792;0.951469898223877;0.9884260892868042;0.1279115527868271;0.9633286595344543;0.9633286595344543;0.9635590597060297;0.9633286545344544
0.9541885256767272;0.9916138648986816;0.1116373687982559;0.9689975380897522;0.9615268111228944;0.9507699608802797;0.988134741783142;0.1291642636060714;0.9685826301574708;0.9566290378570556;0.9652477145280575;0.9625687192259035
0.9537884593009948;0.9913345575332642;0.1121647730469703;0.9690501689910888;0.9608465433120728;0.9484367966651917;0.9883296489715576;0.1267615258693695;0.9602252840995787;0.9619181752204896;0.964930915121584;0.9610709791692857
0.9564391374588012;0.99185049533844;0.1090750843286514;0.9701027274131776;0.9638699889183044;0.950070023536682;0.9888378977775574;0.1255638301372528;0.9567944407463074;0.968265175819397;0.9669763098418057;0.9624956282990488
0.957789421081543;0.9923061728477478;0.1062219515442848;0.9713807106018066;0.9646258354187012;0.9517031908035278;0.9892287850379944;0.1249653846025466;0.9747201204299928;0.951692521572113;0.967991483871766;0.9630686844534694
