;precision;recall;f1-score;support
vacía;0.9145762711864407;0.9303448275862068;0.9223931623931624;1450.0
animal;0.9640697260761295;0.9555712270803949;0.959801664600673;2836.0
accuracy;0.9470368642090528;0.9470368642090528;0.9470368642090528;0.9470368642090528
macro avg;0.9393229986312851;0.9429580273333009;0.9410974134969177;4286.0
weighted avg;0.9473255567830708;0.9470368642090528;0.9471459650671008;4286.0
