loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.20728670060634613;0.9204217791557312;0.9465959072113037;0.9432963728904724;0.9731338024139404;0.15972433984279633;0.9414372444152832;0.9705132842063904;0.9400564432144165;0.9826024174690247
0.1656235009431839;0.9317547082901001;0.9540916681289673;0.9535147547721863;0.979195773601532;0.15070362389087677;0.944936990737915;0.9577465057373047;0.9590973258018494;0.9848307371139526
0.15688377618789673;0.935105562210083;0.9568443298339844;0.9552531838417053;0.9813364744186401;0.14296600222587585;0.9472701549530029;0.9624379873275757;0.9576869010925293;0.9857540130615234
0.1507520228624344;0.936222493648529;0.9569786787033081;0.9566893577575684;0.9827690124511719;0.1398806869983673;0.9468035697937012;0.9640569686889648;0.9552186131477356;0.9864018559455872
0.14716875553131104;0.9387914538383484;0.958301842212677;0.9588813185691833;0.9835578799247742;0.1394244134426117;0.9484367966651917;0.9671311378479004;0.9545133709907532;0.9862375259399414
0.14315806329250336;0.9402993321418762;0.9597036242485046;0.9594860076904297;0.9844822883605957;0.13741125166416168;0.9510032534599304;0.9646142721176147;0.9612129926681519;0.9866594076156616
0.14096878468990326;0.9400200843811035;0.9587862491607666;0.960090696811676;0.9848828315734863;0.1363433301448822;0.948203444480896;0.9664525389671326;0.9548659920692444;0.9867903590202332
0.1403508484363556;0.9408019781112671;0.9602874517440796;0.9595615863800049;0.9850363731384277;0.13419200479984283;0.9486700892448425;0.9688172340393066;0.9531029462814331;0.9872351884841919
0.13554753363132477;0.9444320201873779;0.9627108573913574;0.9620559215545654;0.9861740469932556;0.13364769518375397;0.9484367966651917;0.9661319255828857;0.9555712342262268;0.9870409965515137
0.13495992124080658;0.945548951625824;0.9627671837806702;0.9635676741600037;0.9861245155334473;0.13414520025253296;0.9463369250297546;0.9660229086875916;0.9523977637290955;0.9870318174362183
