loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.022442221641540527;0.9073539972305298;0.9744648933410645;0.8954935669898987;0.9747922420501709;0.01644059643149376;0.9302380084991455;0.9828702211380005;0.9104372262954712;0.9835565090179443
0.017763476818799973;0.9181280136108398;0.979458749294281;0.9082388281822205;0.9798359870910645;0.017484493553638458;0.9134390950202942;0.9931972622871399;0.8751763105392456;0.9854232668876648
0.016269134357571602;0.9260024428367615;0.9831966757774353;0.9154950976371765;0.9827716946601868;0.016184179112315178;0.9440037608146667;0.9744151830673218;0.9400564432144165;0.9854546189308167
0.01563306711614132;0.9278454184532166;0.9813709855079651;0.9198035001754761;0.984116792678833;0.015584864653646946;0.9437704086303711;0.9803776144981384;0.933709442615509;0.9864276051521301
0.015506561845541;0.9309728741645813;0.983161449432373;0.9223734140396118;0.9843626618385315;0.014825169928371906;0.9437704086303711;0.9789590239524841;0.9351198673248291;0.9875569939613342
0.015056038275361061;0.9324807524681091;0.9839761853218079;0.9236583709716797;0.9852671027183533;0.015472966246306896;0.9407373070716858;0.9760324358940125;0.9333568215370178;0.9872310161590576
0.0145283667370677;0.9352731108665466;0.9831105470657349;0.9283446669578552;0.9863303899765015;0.01491208653897047;0.9374708533287048;0.9856278300285339;0.9188998341560364;0.9879361391067505
0.014186904765665531;0.9350497126579285;0.9845017194747925;0.9266817569732666;0.9869712591171265;0.014997823163866997;0.9475035071372986;0.9804931879043579;0.9393512010574341;0.9882606267929077
0.014355260878801346;0.9359432458877563;0.9850662350654602;0.9273620843887329;0.9866824150085449;0.014991138130426407;0.9358376264572144;0.9833899736404419;0.9185472726821899;0.9882755279541016
0.013925817795097828;0.937227725982666;0.9855607151985168;0.9286470413208008;0.9872674942016602;0.01609787531197071;0.9412038922309875;0.9792284965515137;0.9308885931968689;0.9874696731567383
