;precision;recall;f1-score;support
vacía;0.8988326848249028;0.9558620689655173;0.9264705882352942;1450.0
animal;0.9766763848396501;0.9449929478138223;0.9605734767025089;2836.0
accuracy;0.948670088660756;0.948670088660756;0.948670088660756;0.948670088660756
macro avg;0.9377545348322764;0.9504275083896698;0.9435220324689015;4286.0
weighted avg;0.950341022025515;0.948670088660756;0.9490361019294195;4286.0
