accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.9001250267028809;0.9723086953163148;0.2352479994297027;0.9733670353889464;0.8729403018951416;0.9346710443496704;0.9818264245986938;0.1830686628818512;0.979369819164276;0.9206628799438475;0.9204223933540631;0.94910938524328
0.9321330189704896;0.9843506217002868;0.1626204252243042;0.9772489666938782;0.918820858001709;0.9386374354362488;0.984963834285736;0.1587877571582794;0.977011501789093;0.9291255474090576;0.9471346652198732;0.952467024387642
0.9370342493057252;0.9866204261779784;0.1475007385015487;0.9768182635307312;0.9268329739570618;0.9367708563804626;0.9862244725227356;0.161357045173645;0.9837797284126282;0.9196050763130188;0.9511693671816491;0.950610538891472
0.9399849772453308;0.9878400564193726;0.1400625556707382;0.9786726236343384;0.929554045200348;0.941670536994934;0.9865862131118774;0.1454060524702072;0.9753676652908324;0.9354724884033204;0.9534811627114336;0.9550035992479741
0.9423856139183044;0.98860502243042;0.1346878260374069;0.9789056181907654;0.9330309629440308;0.9414372444152832;0.9869719743728638;0.1456726342439651;0.978881061077118;0.9315937757492064;0.9554179315431682;0.9546521957230687
0.9449862241744996;0.9894022941589355;0.1296952962875366;0.9811201095581056;0.9348450303077698;0.9426038265228271;0.9872769117355348;0.1440962851047516;0.9803412556648254;0.9319463968276978;0.9574237387560173;0.9555314493715164
0.9456363916397096;0.9896335005760192;0.1274009346961975;0.9812158346176147;0.9357520937919616;0.946103572845459;0.9876068830490112;0.1351577937602996;0.9727767705917358;0.9449929594993592;0.9579448391474186;0.9586836001803304
0.9467366933822632;0.9902170300483704;0.1236595660448074;0.9806400537490844;0.938019633293152;0.9451703429222108;0.9875104427337646;0.137634590268135;0.976548194885254;0.9397038221359252;0.9588564611309951;0.9577717944127911
0.948387086391449;0.9905500411987304;0.1211940050125122;0.9822868704795836;0.9389266967773438;0.9419038891792296;0.987957239151001;0.1432245522737503;0.9813919067382812;0.9298307299613952;0.9601174773124245;0.9549158017737254
0.9497374296188354;0.990833580493927;0.1193805560469627;0.982705533504486;0.9405895471572876;0.9472701549530028;0.9882134199142456;0.1312213540077209;0.9742006063461304;0.9453455805778505;0.9611864110045654;0.9595562110267346
