loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.26427680253982544;0.8852898478507996;0.9062227606773376;0.9422524571418762;0.9439913630485535;0.21181973814964294;0.9139057397842407;0.9121282696723938;0.9626234173774719;0.9722762703895569
0.20212388038635254;0.9154473543167114;0.939064621925354;0.947014331817627;0.9676998853683472;0.18997551500797272;0.920205295085907;0.9332870244979858;0.9471086263656616;0.9757157564163208
0.1875535547733307;0.9218697547912598;0.9446073174476624;0.9499621987342834;0.9722250699996948;0.18066172301769257;0.9281381368637085;0.9475920796394348;0.9435825347900391;0.9780341386795044
0.18027611076831818;0.925053060054779;0.9472535848617554;0.9515495300292969;0.9743590354919434;0.18110530078411102;0.9260382652282715;0.9323721528053284;0.9576869010925293;0.9787488579750061
0.1746605634689331;0.9287389516830444;0.9505502581596375;0.9531368017196655;0.9760240316390991;0.17909982800483704;0.9281381368637085;0.9337680339813232;0.9594499468803406;0.9789937734603882
0.1700517237186432;0.9301909804344177;0.95125812292099;0.9544217586517334;0.9772437810897827;0.1775389015674591;0.9269715547561646;0.9565689563751221;0.9319463968276978;0.9795334935188293
0.1662386953830719;0.9305819272994995;0.9512838125228882;0.9549508690834045;0.978277325630188;0.17222192883491516;0.9295380115509033;0.9411559700965881;0.9531029462814331;0.9801083207130432
0.16280978918075562;0.9335976839065552;0.9537951350212097;0.956462562084198;0.979134202003479;0.1705692708492279;0.9314045906066895;0.9434752464294434;0.9534555673599243;0.9800556302070618
0.16046352684497833;0.9334859848022461;0.9544047713279724;0.9556311368942261;0.9796850681304932;0.17082102596759796;0.9311712384223938;0.9465729594230652;0.9495768547058105;0.979945182800293
0.15859992802143097;0.934379518032074;0.9543227553367615;0.9569916725158691;0.9802126884460449;0.1832699328660965;0.924405038356781;0.9214764833450317;0.968265175819397;0.9798632264137268
