;precision;recall;f1-score;support
vacía;0.922920892494929;0.9413793103448276;0.9320587231136906;1450.0
animal;0.9697185607410046;0.9598025387870239;0.9647350699982279;2836.0
accuracy;0.9535697620158656;0.9535697620158656;0.9535697620158656;0.9535697620158656
macro avg;0.9463197266179668;0.9505909245659258;0.9483968965559593;4286.0
weighted avg;0.9538864051281232;0.9535697620158656;0.9536803096196513;4286.0
