accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.920361876487732;0.9698472023010254;0.2051468640565872;0.9455685019493104;0.9467120170593262;0.9379093647003174;0.9786508083343506;0.1657026410102844;0.9603118300437928;0.9559082984924316;0.9461399089882105;0.9581049995440927
0.937842071056366;0.9820628762245178;0.1537158042192459;0.9615296721458436;0.9540438652038574;0.9389572739601136;0.9818907976150512;0.1526253968477249;0.9700144529342652;0.9470899701118468;0.957772136905325;0.9584151425468802
0.942700743675232;0.9848772883415222;0.1407256126403808;0.9650205969810486;0.9571428298950196;0.9418391585350036;0.9827598929405212;0.14638052880764;0.9677765965461732;0.9534391760826112;0.9610655653741638;0.9605543835169539
0.9447671175003052;0.9859713912010192;0.1348821520805359;0.9661107063293456;0.9588813185691832;0.94576895236969;0.9834330677986144;0.142954483628273;0.9623504281044006;0.9647266268730164;0.9624824323158511;0.9635370574926556
0.9477270245552064;0.9871907830238342;0.1289146542549133;0.9683071970939636;0.9606953859329224;0.942625105381012;0.9832205176353456;0.1432999819517135;0.9583041071891784;0.9647266268730164;0.9644862684752712;0.9615046370961954
0.9500725865364076;0.9880768656730652;0.1239324957132339;0.9696208238601683;0.9625850319862366;0.942625105381012;0.9834822416305542;0.1438835859298706;0.9560669660568236;0.9671957492828368;0.9660901131165022;0.961599154828511
0.9507986307144164;0.9885236024856568;0.1214566454291343;0.970008373260498;0.9631897211074828;0.9449829459190368;0.983717918395996;0.1400402039289474;0.9665837287902832;0.9590829014778136;0.9665870170280898;0.962818701580004
0.950742781162262;0.9887863397598268;0.1201417297124862;0.9702925086021424;0.9628117680549622;0.943673014640808;0.9832130074501038;0.1427241712808609;0.956764280796051;0.9679012298583984;0.9665376588173943;0.9623005287196036
0.9539260864257812;0.9893674850463868;0.1163493320345878;0.9722116589546204;0.9652305245399476;0.943673014640808;0.9840819835662842;0.1399033665657043;0.9719020128250122;0.9516754746437072;0.9687085092784236;0.9616823970747858
0.9519714117050172;0.9896280765533448;0.1153219491243362;0.9702706933021544;0.964550256729126;0.9441969990730286;0.984060525894165;0.1383828669786453;0.9645641446113586;0.960141122341156;0.9674020135756745;0.9623475463667425
