;precision;recall;f1-score;support
vacía;0.8850498338870432;0.9186206896551724;0.9015228426395939;1450.0
animal;0.9575692197051421;0.9389985895627645;0.9481929855794908;2836.0
accuracy;0.932104526364909;0.932104526364909;0.932104526364909;0.932104526364909
macro avg;0.9213095267960927;0.9288096396089685;0.9248579141095423;4286.0
weighted avg;0.933035129776014;0.932104526364909;0.9324039731523208;4286.0
