;precision;recall;f1-score;support
vacía;0.9302004146510021;0.9282758620689655;0.9292371418709009;1450.0
animal;0.9633673828812962;0.9643864598025388;0.9638766519823788;2836.0
accuracy;0.9521698553429772;0.9521698553429772;0.9521698553429772;0.9521698553429772
macro avg;0.9467838987661492;0.9463311609357521;0.9465568969266398;4286.0
weighted avg;0.9521466400129046;0.9521698553429772;0.9521577323226393;4286.0
