;precision;recall;f1-score;support
vacía;0.9153475567790778;0.9172413793103448;0.9162934894936273;1450.0
animal;0.9576420755382986;0.9566290550070522;0.9571352972305521;2836.0
accuracy;0.9433037797480168;0.9433037797480168;0.9433037797480168;0.9433037797480168
macro avg;0.9364948161586881;0.9369352171586984;0.9367143933620897;4286.0
weighted avg;0.9433333839375356;0.9433037797480168;0.9433180734278128;4286.0
