;precision;recall;f1-score;support
vacía;0.9088489687292083;0.9420689655172414;0.9251608533694547;1450.0
animal;0.9698167445203019;0.9516925246826516;0.9606691582132052;2836.0
accuracy;0.9484367708819412;0.9484367708819412;0.9484367708819412;0.9484367708819412
macro avg;0.9393328566247551;0.9468807450999466;0.94291500579133;4286.0
weighted avg;0.9491906887813645;0.9484367708819412;0.9486563159305552;4286.0
