;precision;recall;f1-score;support
vacía;0.9252209381373215;0.9386206896551724;0.9318726463539884;1450.0
animal;0.9683836589698046;0.961212976022567;0.9647849938064059;2836.0
accuracy;0.9535697620158656;0.9535697620158656;0.9535697620158656;0.9535697620158656
macro avg;0.9468022985535631;0.9499168328388696;0.9483288200801971;4286.0
weighted avg;0.9537812452490626;0.9535697620158656;0.953650391891799;4286.0
