loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.20214566588401794;0.9229001402854919;0.9457797408103943;0.94784015417099;0.9742887020111084;0.15537585318088531;0.9395707249641418;0.9683751463890076;0.9393512010574341;0.9834527969360352
0.16901132464408875;0.9300234317779541;0.9521328806877136;0.9532123804092407;0.9780705571174622;0.14771413803100586;0.9433037638664246;0.9726576805114746;0.9407616257667542;0.9852599501609802
0.15708930790424347;0.9346587657928467;0.9572338461875916;0.9541950225830078;0.9811691045761108;0.13951903581619263;0.9493700265884399;0.9645264148712158;0.9587447047233582;0.9862778186798096
0.15063691139221191;0.9366692900657654;0.9578349590301514;0.9563869833946228;0.9826427102088928;0.1384776383638382;0.9458702802658081;0.9686825275421143;0.9488716721534729;0.9863870739936829
0.14825639128684998;0.9364458918571472;0.9568535685539246;0.9571428298950195;0.983129620552063;0.13470204174518585;0.9477367997169495;0.9660956263542175;0.9545133709907532;0.9870791435241699
0.14448592066764832;0.939964234828949;0.9590603709220886;0.9597128033638;0.9839799404144287;0.13366813957691193;0.9484367966651917;0.9684700965881348;0.9531029462814331;0.9874287247657776
0.14064185321331024;0.9426448941230774;0.9614308476448059;0.960922122001648;0.9848120212554932;0.13208498060703278;0.9498366713523865;0.9698816537857056;0.9538081884384155;0.9876038432121277
0.1376340389251709;0.9433150887489319;0.9627244472503662;0.9604686498641968;0.9854394793510437;0.13292846083641052;0.950303316116333;0.9682256579399109;0.9562764167785645;0.9872121810913086
0.1358119547367096;0.9432033896446228;0.961808979511261;0.9613000750541687;0.9858514666557312;0.13190379738807678;0.9498366713523865;0.9599859714508057;0.9643864631652832;0.9866968989372253
0.13424378633499146;0.9436501860618591;0.9622513055801392;0.9614512324333191;0.9861043691635132;0.13587301969528198;0.9463369250297546;0.9738181829452515;0.9442877173423767;0.9879535436630249
