;precision;recall;f1-score;support
vacía;0.9116279069767442;0.9462068965517242;0.9285956006768189;1450.0
animal;0.9719525350593312;0.9531029619181947;0.9624354637706961;2836.0
accuracy;0.9507699486700887;0.9507699486700887;0.9507699486700887;0.9507699486700887
macro avg;0.9417902210180378;0.9496549292349594;0.9455155322237575;4286.0
weighted avg;0.9515440631228518;0.9507699486700887;0.9509870733166313;4286.0
