;precision;recall;f1-score;support
vacía;0.9147235176548968;0.9468965517241379;0.9305320230430363;1450.0
animal;0.9723518850987433;0.9548660084626234;0.9635296210638676;2836.0
accuracy;0.9521698553429772;0.9521698553429772;0.9521698553429772;0.9521698553429772
macro avg;0.94353770137682;0.9508812800933806;0.947030822053452;4286.0
weighted avg;0.9528555872001018;0.9521698553429772;0.9523661779630265;4286.0
