;precision;recall;f1-score;support
vacía;0.9444444444444444;0.9496551724137932;0.9470426409903714;1450.0
animal;0.9741867043847242;0.9714386459802539;0.9728107344632768;2836.0
accuracy;0.9640690620625292;0.9640690620625292;0.9640690620625292;0.9640690620625292
macro avg;0.9593155744145843;0.9605469091970236;0.9599266877268241;4286.0
weighted avg;0.9641245772467388;0.9640690620625292;0.9640931106798627;4286.0
