fpr;tpr;thresholds;roc_auc
0.0;0.0;inf;0.9903005690384709
0.0;0.000689655172413793;0.999962;0.9903005690384709
0.0;0.1;0.9986488;0.9903005690384709
0.0003526093088857546;0.1;0.9986486;0.9903005690384709
0.0003526093088857546;0.3393103448275862;0.9903322;0.9903005690384709
0.0007052186177715092;0.3393103448275862;0.9903178;0.9903005690384709
0.0007052186177715092;0.3586206896551724;0.9890742;0.9903005690384709
0.0010578279266572638;0.3586206896551724;0.9890694;0.9903005690384709
0.0010578279266572638;0.5027586206896552;0.9729475;0.9903005690384709
0.0014104372355430183;0.5027586206896552;0.9728578;0.9903005690384709
0.0014104372355430183;0.5358620689655172;0.9669257;0.9903005690384709
0.001763046544428773;0.5358620689655172;0.9669197;0.9903005690384709
0.001763046544428773;0.5682758620689655;0.9591798;0.9903005690384709
0.0021156558533145277;0.5682758620689655;0.9591667;0.9903005690384709
0.0021156558533145277;0.6248275862068966;0.9424894;0.9903005690384709
0.002468265162200282;0.6248275862068966;0.9422346;0.9903005690384709
0.002468265162200282;0.6317241379310344;0.9404846;0.9903005690384709
0.0028208744710860366;0.6317241379310344;0.9404281;0.9903005690384709
0.0028208744710860366;0.6351724137931034;0.9395645;0.9903005690384709
0.003173483779971791;0.6351724137931034;0.9390536;0.9903005690384709
0.003173483779971791;0.6475862068965518;0.9350637;0.9903005690384709
0.003526093088857546;0.6475862068965518;0.9349848;0.9903005690384709
0.003526093088857546;0.6524137931034483;0.9323483;0.9903005690384709
0.0038787023977433005;0.6524137931034483;0.93219256;0.9903005690384709
0.0038787023977433005;0.6593103448275862;0.9283875;0.9903005690384709
0.004231311706629055;0.6593103448275862;0.9282522;0.9903005690384709
0.004231311706629055;0.666896551724138;0.92500746;0.9903005690384709
0.004583921015514809;0.666896551724138;0.92467254;0.9903005690384709
0.004583921015514809;0.6903448275862069;0.91416925;0.9903005690384709
0.004936530324400564;0.6903448275862069;0.9140198;0.9903005690384709
0.004936530324400564;0.6931034482758621;0.913179;0.9903005690384709
0.005289139633286318;0.6931034482758621;0.91291153;0.9903005690384709
0.005289139633286318;0.6979310344827586;0.9116932;0.9903005690384709
0.005641748942172073;0.6979310344827586;0.9113576;0.9903005690384709
0.005641748942172073;0.7068965517241379;0.90887713;0.9903005690384709
0.005994358251057828;0.7068965517241379;0.90868;0.9903005690384709
0.005994358251057828;0.7213793103448276;0.90126413;0.9903005690384709
0.006346967559943582;0.7213793103448276;0.9008466;0.9903005690384709
0.006346967559943582;0.7220689655172414;0.9006467;0.9903005690384709
0.007052186177715092;0.7220689655172414;0.90041476;0.9903005690384709
0.007052186177715092;0.7268965517241379;0.8967927;0.9903005690384709
0.007404795486600846;0.7268965517241379;0.89671814;0.9903005690384709
0.007404795486600846;0.736551724137931;0.89194995;0.9903005690384709
0.007757404795486601;0.736551724137931;0.890114;0.9903005690384709
