accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8701675534248352;0.9418091177940368;0.0398020446300506;0.9145485758781432;0.8866212964057922;0.9153056740760804;0.9732101559638976;0.0282661840319633;0.9537614583969116;0.9164316058158876;0.9003684238190333;0.9347239672052495
0.921480357646942;0.9755524396896362;0.026606673374772;0.9535552859306335;0.926455020904541;0.9309379458427428;0.9807763695716858;0.0239837355911731;0.9665687084197998;0.9277150630950928;0.9398098238606134;0.946743417293379
0.9290822744369508;0.9799466729164124;0.0240188408643007;0.958540380001068;0.933182179927826;0.9365375638008118;0.983223795890808;0.0222358014434576;0.9668608903884888;0.9361777305603028;0.9456913139138214;0.9512719494087514
0.9325331449508668;0.9823370575904846;0.0223361421376466;0.9589030742645264;0.9382464289665222;0.9374708533287048;0.9843473434448242;0.0212656874209642;0.959227442741394;0.9456981420516968;0.9484622892177306;0.9524147430063465
0.9359840154647828;0.9841498732566832;0.02125820890069;0.9598984122276306;0.942630410194397;0.9414372444152832;0.9854921102523804;0.0207294058054685;0.9718875288963318;0.9386459589004515;0.9511860410663868;0.954977552140592
0.9372342824935912;0.9849403500556946;0.0206504426896572;0.9617490768432616;0.942630410194397;0.9426038265228271;0.9859257340431212;0.0199561566114425;0.9661626815795898;0.9464033842086792;0.9520937693553829;0.9561809582617348
0.9404351115226746;0.9858418703079224;0.0200080331414937;0.963716208934784;0.9455782175064088;0.9440037608146667;0.9864563941955566;0.0196877550333738;0.9652329683303832;0.9495768547058104;0.9545610542134468;0.957340901756476
0.9409352540969848;0.9865767955780028;0.0194626376032829;0.96303129196167;0.9470899701118468;0.9447036981582642;0.9868582487106324;0.0194267127662897;0.9629497528076172;0.9531029462814332;0.9549941051969472;0.9580010426312991
0.9422855973243712;0.9867244362831116;0.0193786080926656;0.964533030986786;0.9476190209388732;0.9433037638664246;0.9873855710029602;0.0190538689494133;0.9665347337722778;0.9471086263656616;0.9560012142197893;0.9567230742390392
0.9430357813835144;0.9875268936157228;0.0188058800995349;0.9646453261375428;0.9486772418022156;0.9447036981582642;0.9875928163528442;0.0189144369214773;0.96163409948349;0.9545133709907532;0.9565946462650025;0.9580604993207167
