loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.24190384149551392;0.9019917249679565;0.9292910695075989;0.9358271956443787;0.961400032043457;0.20288902521133423;0.9260382652282715;0.9542012214660645;0.9330042600631714;0.972271203994751
0.17526541650295258;0.9283480644226074;0.9524350762367249;0.9504913091659546;0.9760767221450806;0.18627296388149261;0.9304713010787964;0.9375861883163452;0.9587447047233582;0.9779894351959229
0.16357246041297913;0.9336535334587097;0.9548957347869873;0.9553288221359253;0.9792332649230957;0.1766994446516037;0.9365375638008118;0.9581844210624695;0.9453455805778503;0.9782399535179138
0.15657879412174225;0.9353289604187012;0.9567191004753113;0.9557067155838013;0.9810556173324585;0.17117899656295776;0.9349043369293213;0.9580795168876648;0.9428772926330566;0.9795393943786621
0.15227195620536804;0.9382888674736023;0.9598028063774109;0.956538200378418;0.9820694327354431;0.1690724492073059;0.9349043369293213;0.9468716979026794;0.9552186131477356;0.9809441566467285
0.14860494434833527;0.9392940998077393;0.9599272608757019;0.9578231573104858;0.9829486608505249;0.1659465879201889;0.9360709190368652;0.9588108658790588;0.9439350962638855;0.9808194041252136
0.1460280567407608;0.9408019781112671;0.9609848260879517;0.9588057398796082;0.983469545841217;0.16386333107948303;0.9356042742729187;0.950070321559906;0.9527503252029419;0.9815929532051086
0.14334601163864136;0.9411370754241943;0.9617718458175659;0.9584277868270874;0.9840850234031677;0.16234838962554932;0.9365375638008118;0.9520451426506042;0.9520451426506042;0.9819371700286865
0.1418624371290207;0.9416396617889404;0.9617979526519775;0.9591081142425537;0.9844352006912231;0.16132770478725433;0.9356042742729187;0.9529370069503784;0.9495768547058105;0.981870174407959
0.13969774544239044;0.9435943365097046;0.9628787636756897;0.9606953859329224;0.9847635626792908;0.1606467068195343;0.9379374980926514;0.9602435827255249;0.9453455805778503;0.981825590133667
