lrs;losses
9.99999993922529e-09;0.37056684494018555
1.2022644213516287e-08;0.36640533804893494
1.4454397678775877e-08;0.3785696029663086
1.737800836565384e-08;0.37507811188697815
2.089296202711921e-08;0.37769371271133423
2.5118865210060903e-08;0.3634735643863678
3.019951932969889e-08;0.36675161123275757
3.630780653907095e-08;0.3674808144569397
4.365158545738268e-08;0.36739158630371094
5.248074685937354e-08;0.373130202293396
6.309573308271865e-08;0.37260791659355164
7.585775563256902e-08;0.3732844889163971
9.120108046545283e-08;0.37661445140838623
1.096478143836066e-07;0.3717793822288513
1.3182567215608287e-07;0.3708116114139557
1.584893141171051e-07;0.3698596954345703
1.9054606070767477e-07;0.37332940101623535
2.2908675134658552e-07;0.3730911612510681
2.7542284897208447e-07;0.372167706489563
3.3113110475824215e-07;0.37352457642555237
3.981071472480835e-07;0.37516099214553833
4.786300564774137e-07;0.3718019723892212
5.754399126089993e-07;0.3705640435218811
6.918309622960805e-07;0.36795690655708313
8.317637707477843e-07;0.36814719438552856
9.999999974752427e-07;0.3682647943496704
1.2022644568787655e-06;0.3670349419116974
1.4454398069574381e-06;0.3676280081272125
1.7378008578816662e-06;0.366809606552124
2.0892962311336305e-06;0.36680859327316284
2.511886577849509e-06;0.3679579496383667
3.019951918759034e-06;0.36807721853256226
3.6307808386482066e-06;0.3720884621143341
4.3651584746839944e-06;0.3718915283679962
5.2480745580396615e-06;0.37245973944664
6.30957356406725e-06;0.37227916717529297
7.585776074847672e-06;0.3715079724788666
9.120109098148532e-06;0.371509313583374
1.0964782632072456e-05;0.3728369474411011
1.3182568181946408e-05;0.37368255853652954
1.58489328896394e-05;0.3731750249862671
1.9054608856095e-05;0.37452444434165955
2.290867814735975e-05;0.3758563697338104
2.7542288080439903e-05;0.3749246597290039
3.311311229481362e-05;0.3758853077888489
3.981071859016083e-05;0.37602922320365906
4.786300996784121e-05;0.37669724225997925
5.754399535362609e-05;0.37596383690834045
6.918310100445524e-05;0.3750952184200287
8.317638275912032e-05;0.37462425231933594
0.00010000000474974513;0.37273064255714417
0.00012022644659737125;0.3740490674972534
0.00014454398478846997;0.37255698442459106
0.00017378009215462953;0.3721330165863037
0.00020892961765639484;0.37179774045944214
0.0002511886414140463;0.37055328488349915
0.00030199516913853586;0.36917442083358765
0.0003630780556704849;0.3700675070285797
0.0004365158383734524;0.3684687614440918
0.0005248074885457754;0.36710116267204285
0.000630957365501672;0.3665829300880432
0.0007585776038467884;0.3660065829753876
0.0009120108443312347;0.3650338649749756
0.001096478197723627;0.36368924379348755
0.001318256719969213;0.3618873059749603
0.0015848932089284062;0.36000797152519226
0.0019054607255384326;0.3578200340270996
0.0022908677347004414;0.35425010323524475
0.002754228888079524;0.3504362404346466
0.003311311360448599;0.3466658294200897
0.00398107198998332;0.3428479731082916
0.004786301404237747;0.3384992778301239
0.005754400044679642;0.34593406319618225
0.0069183106534183025;0.3421368896961212
0.008317639119923115;0.35328060388565063
0.010000001639127731;0.35938575863838196
0.012022646144032478;0.35976067185401917
0.014454400166869164;0.3569428026676178
0.017378011718392372;0.35410624742507935
0.02089296467602253;0.35112494230270386
0.025118868798017502;0.35289791226387024
0.030199522152543068;0.36060500144958496
0.03630781173706055;0.3565191924571991
0.04365159198641777;0.35455164313316345
0.05248075723648071;0.35046640038490295
0.06309574842453003;0.348854124546051
0.07585777342319489;0.3555991053581238
0.09120110422372818;0.3635317087173462
0.10964784026145935;0.3673260807991028
0.13182570040225983;0.36374521255493164
0.15848934650421143;0.35982587933540344
0.19054611027240753;0.3559376299381256
0.22908681631088257;0.3618611991405487
0.27542293071746826;0.3580456078052521
0.3311311900615692;0.3556261956691742
0.39810726046562195;0.37827613949775696
0.4786301851272583;0.3856305480003357
0.5754400491714478;0.3816964030265808
0.691831111907959;0.3783894181251526
0.8317639231681824;0.37460553646087646
1.0000001192092896;0.7010495066642761
1.2022645473480225;0.7565350532531738
1.4454399347305298;0.9155622124671936
1.7378010749816895;0.906758725643158
2.089296340942383;1.5051132440567017
