loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.02737368270754814;0.9232155680656433;0.9478607773780823;0.9459728598594666;0.9749786257743835;0.020619504153728485;0.9412038922309875;0.965753436088562;0.9446403384208679;0.985108494758606
0.02169550210237503;0.9317547082901001;0.9537484645843506;0.9538926482200623;0.9800012111663818;0.020858073607087135;0.9440037608146667;0.9454358220100403;0.9714386463165283;0.9864717125892639
0.020112108439207077;0.9367809891700745;0.9579106569290161;0.956462562084198;0.9827568531036377;0.019034091383218765;0.9479701519012451;0.9611719250679016;0.9601551294326782;0.9874691367149353
0.01940443366765976;0.941695511341095;0.9617308378219604;0.9592592716217041;0.9841287732124329;0.01887756772339344;0.948203444480896;0.9579537510871887;0.964033842086792;0.9880489110946655
0.01920921728014946;0.9407461285591125;0.9616113901138306;0.9580498933792114;0.9844868183135986;0.025103015825152397;0.9328044652938843;0.9241011738777161;0.9788434505462646;0.9869284629821777
0.018652385100722313;0.941695511341095;0.9613113403320312;0.9597128033638;0.9852434992790222;0.019233213737607002;0.9484367966651917;0.9657998085021973;0.955923855304718;0.9872195720672607
0.017687242478132248;0.9454931020736694;0.9633943438529968;0.9628117680549622;0.9867042899131775;0.01862970180809498;0.9486700892448425;0.9671428799629211;0.9548659920692444;0.9886236786842346
0.01771225593984127;0.9446554183959961;0.963282585144043;0.9617536067962646;0.9868220090866089;0.019725535064935684;0.9468035697937012;0.9607774019241333;0.9587447047233582;0.9874750375747681
0.017578231170773506;0.9450463652610779;0.9640042185783386;0.9615268111228943;0.9869601726531982;0.0195331871509552;0.9475035071372986;0.970111608505249;0.9499294757843018;0.9879822134971619
0.017424779012799263;0.9462191462516785;0.9639912247657776;0.9631897211074829;0.987235426902771;0.019605154171586037;0.9465702176094055;0.9623979926109314;0.9566290378570557;0.9875898957252502
