;precision;recall;f1-score;support
vacía;0.9401076716016151;0.9634482758620689;0.9516348773841962;1450.0
animal;0.9810714285714286;0.9686177715091678;0.974804826117814;2836.0
accuracy;0.9668688754083061;0.9668688754083061;0.9668688754083061;0.9668688754083061
macro avg;0.9605895500865218;0.9660330236856184;0.9632198517510051;4286.0
weighted avg;0.9672129480286779;0.9668688754083061;0.966966182705834;4286.0
