loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.051735278218984604;0.9230803847312927;0.9473487734794617;0.9463463425636292;0.9752985835075378;0.042949263006448746;0.9356042742729187;0.937158465385437;0.9675599336624146;0.9837549924850464
0.04264570400118828;0.9340444803237915;0.9560214877128601;0.9546485543251038;0.9797423481941223;0.03872573375701904;0.9447036981582642;0.9510586857795715;0.9661495089530945;0.9863448143005371
0.03899484872817993;0.9384563565254211;0.9593243598937988;0.9572940468788147;0.9828940629959106;0.036109808832407;0.9496033787727356;0.9661921858787537;0.9573342800140381;0.9877189993858337
0.03742990642786026;0.939964234828949;0.9601029753684998;0.9585790038108826;0.9843347072601318;0.037358932197093964;0.946103572845459;0.968356728553772;0.9495768547058105;0.9872435927391052
0.03686274215579033;0.9412487149238586;0.9603114724159241;0.9601662755012512;0.9847409725189209;0.03571617230772972;0.9465702176094055;0.9680430889129639;0.9506347179412842;0.9880707263946533
0.035877738147974014;0.942421555519104;0.9625388383865356;0.9594104290008545;0.9855380058288574;0.03646259754896164;0.9468035697937012;0.9524635672569275;0.9679125547409058;0.9880973100662231
0.035062775015830994;0.9439852833747864;0.9625482559204102;0.9616023898124695;0.9862398505210876;0.03959419205784798;0.9454036355018616;0.9804283380508423;0.9361777305603027;0.9874456524848938
0.034115176647901535;0.9459398984909058;0.9640478491783142;0.962736189365387;0.9869664907455444;0.03565165773034096;0.9500700235366821;0.9580712914466858;0.9668547511100769;0.9885375499725342
0.0336601622402668;0.9482296705245972;0.9659168124198914;0.9639455676078796;0.9873355031013489;0.0360276997089386;0.9477367997169495;0.9614840745925903;0.9594499468803406;0.9879904985427856
0.033341579139232635;0.9458840489387512;0.9651718735694885;0.9614512324333191;0.9875059723854065;0.03594313934445381;0.9496033787727356;0.9619181752204895;0.9619181752204895;0.9883360862731934
