;precision;recall;f1-score;support
vacía;0.8992146596858639;0.9475862068965517;0.9227669576897246;1450.0
animal;0.9724437998549673;0.9456981664315938;0.9588845191276367;2836.0
accuracy;0.9463369108726085;0.9463369108726085;0.9463369108726085;0.9463369108726085
macro avg;0.9358292297704156;0.9466421866640727;0.9408257384086807;4286.0
weighted avg;0.9476695923782523;0.9463369108726085;0.9466655587718336;4286.0
