accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8965241312980652;0.9620183706283568;0.0320726484060287;0.9245986342430116;0.9185185432434082;0.9339710474014282;0.9812946319580078;0.0234557818621397;0.952820122241974;0.9471086263656616;0.9215485552146893;0.9499557844595186
0.9306326508522034;0.9803610444068908;0.0235161371529102;0.9502699375152588;0.9445956349372864;0.9398040175437928;0.9851067662239076;0.0209750682115554;0.9500698447227478;0.9594499468803406;0.9474242851856973;0.9547368519421375
0.941885471343994;0.9867159128189088;0.0193041246384382;0.9578843712806702;0.9541194438934326;0.9491367340087892;0.9879623651504515;0.0187743697315454;0.9635269045829772;0.9594499468803406;0.9559981958271474;0.9614840988949165
0.949787437915802;0.9891860485076904;0.0174771919846534;0.964796245098114;0.9591081142425536;0.9517031908035278;0.9885624647140504;0.0185256898403167;0.9669626951217652;0.9598025679588318;0.9619437660318522;0.963369322527167
0.9572393298149108;0.9915608763694764;0.0154319144785404;0.9704965353012084;0.9647014141082764;0.9561362862586976;0.990106999874115;0.0171232242137193;0.9668547511100768;0.9668547511100768;0.9675902927036435;0.9668547461100768
0.959389865398407;0.9929381012916564;0.0140732284635305;0.9717367887496948;0.9667422771453856;0.9587027430534364;0.9910225868225098;0.0166355799883604;0.9756708145141602;0.9615656137466432;0.9692330937418592;0.9685668584834796
0.9635409116744996;0.9939885139465332;0.0130260027945041;0.975070297718048;0.9696900844573976;0.9605693221092224;0.9916468262672424;0.0160314030945301;0.9764201641082764;0.9636812210083008;0.9723727438612032;0.9700088648288908
0.9637409448623656;0.994729459285736;0.0121865589171648;0.9764535427093506;0.96855628490448;0.9608026146888732;0.9919607043266296;0.0158747415989637;0.971045196056366;0.969675600528717;0.9724888763222382;0.9703599100205781
0.9677919745445251;0.9955040812492372;0.0113472715020179;0.9763094186782836;0.974981129169464;0.9626691341400146;0.9924566745758056;0.0157081596553325;0.9785407781600952;0.9647390842437744;0.975644816824874;0.9715909145393162
0.9675918817520142;0.9952906370162964;0.0115456711500883;0.9782575368881226;0.972637951374054;0.9626691341400146;0.9927594661712646;0.0151852862909436;0.9754797220230104;0.9679125547409058;0.9754396454783586;0.9716814008904624
