;precision;recall;f1-score;support
vacía;0.9211788896504455;0.926896551724138;0.9240288759023719;1450.0
animal;0.9625044216483906;0.9594499294781382;0.9609747483665901;2836.0
accuracy;0.9484367708819412;0.9484367708819412;0.9484367708819412;0.9484367708819412
macro avg;0.941841655649418;0.9431732406011382;0.942501812134481;4286.0
weighted avg;0.9485235487139481;0.9484367708819412;0.94847556146199;4286.0
