accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8730034828186035;0.9368798732757568;0.0766755938529968;0.9118797183036804;0.9167044758796692;0.9132826924324036;0.9648891687393188;0.0579835250973701;0.9417784214019777;0.9414461851119996;0.9142857269799086;0.9416122689506193
0.9197475910186768;0.971289336681366;0.0523787289857864;0.9483689665794371;0.9427059888839722;0.9284778833389282;0.9732797145843506;0.0498072281479835;0.955871880054474;0.9474427103996276;0.9455289936081995;0.9516386251831708
0.9290740489959716;0.9771961569786072;0.0465009622275829;0.955723226070404;0.9479213953018188;0.934241533279419;0.9766879677772522;0.0462551489472389;0.962088704109192;0.948853611946106;0.951806318310543;0.9554253202303488
0.934100329875946;0.9802114963531494;0.0431649535894393;0.9595027565956116;0.9509448409080504;0.9365994334220886;0.9785367846488952;0.0443332754075527;0.9589380621910096;0.9555555582046508;0.9552046260131745;0.9572438171144446
0.93672513961792;0.98176372051239;0.041403517127037;0.9606977105140686;0.953363597393036;0.9389572739601136;0.9796876311302184;0.0432328656315803;0.9673132300376892;0.9499118328094482;0.9570165978845587;0.958533555876557
0.9403551816940308;0.9831812977790833;0.0396906360983848;0.9630672931671144;0.9559335112571716;0.9381713271141052;0.9806944727897644;0.042098332196474;0.967950999736786;0.9481481313705444;0.9594871374876146;0.9579472293153913
0.941807210445404;0.9840700030326844;0.0385886877775192;0.9649778604507446;0.9559335112571716;0.9402672052383424;0.9811250567436218;0.0412922203540802;0.9607635140419006;0.958730161190033;0.960434388811776;0.9597457556330489
0.9420864582061768;0.9848430156707764;0.0375549905002117;0.96442449092865;0.956916093826294;0.9407911896705629;0.98142272233963;0.0413508154451847;0.9707686901092528;0.948853611946106;0.960655616364118;0.9596860509379107
0.9413604140281676;0.9850869178771972;0.037153173238039;0.9647436141967772;0.9555555582046508;0.9397432804107666;0.9818681478500366;0.0402956306934356;0.9640185236930848;0.9544973373413086;0.9601276001537793;0.9592342997054655
0.9448229670524596;0.9859578013420104;0.0360680110752582;0.96639746427536;0.9586545825004578;0.9405292272567748;0.9822893738746644;0.039947111159563;0.9683908224105836;0.9509699940681458;0.962510446804281;0.9596013443005895
