lrs;losses
9.99999993922529e-09;0.13822725415229797
1.2022644213516287e-08;0.14100757241249084
1.4454397678775877e-08;0.14882034063339233
1.737800836565384e-08;0.14406397938728333
2.089296202711921e-08;0.14882078766822815
2.5118865210060903e-08;0.15272130072116852
3.019951932969889e-08;0.15471574664115906
3.630780653907095e-08;0.15629138052463531
4.365158545738268e-08;0.15411199629306793
5.248074685937354e-08;0.1579759418964386
6.309573308271865e-08;0.1544870287179947
7.585775563256902e-08;0.15431718528270721
9.120108046545283e-08;0.15507879853248596
1.096478143836066e-07;0.1554013341665268
1.3182567215608287e-07;0.15720900893211365
1.584893141171051e-07;0.15528446435928345
1.9054606070767477e-07;0.15508459508419037
2.2908675134658552e-07;0.15813878178596497
2.7542284897208447e-07;0.15999917685985565
3.3113110475824215e-07;0.1598096489906311
3.981071472480835e-07;0.15984559059143066
4.786300564774137e-07;0.15941372513771057
5.754399126089993e-07;0.16028332710266113
6.918309622960805e-07;0.15974034368991852
8.317637707477843e-07;0.15841396152973175
9.999999974752427e-07;0.158150777220726
1.2022644568787655e-06;0.15845254063606262
1.4454398069574381e-06;0.15689876675605774
1.7378008578816662e-06;0.15705139935016632
2.0892962311336305e-06;0.15683093667030334
2.511886577849509e-06;0.15651102364063263
3.019951918759034e-06;0.15720929205417633
3.6307808386482066e-06;0.1571049988269806
4.3651584746839944e-06;0.15686912834644318
5.2480745580396615e-06;0.15710507333278656
6.30957356406725e-06;0.15677452087402344
7.585776074847672e-06;0.1571778953075409
9.120109098148532e-06;0.15763652324676514
1.0964782632072456e-05;0.15721756219863892
1.3182568181946408e-05;0.15650133788585663
1.58489328896394e-05;0.15629570186138153
1.9054608856095e-05;0.15519307553768158
2.290867814735975e-05;0.15558433532714844
2.7542288080439903e-05;0.15558753907680511
3.311311229481362e-05;0.15525853633880615
3.981071859016083e-05;0.1551777869462967
4.786300996784121e-05;0.15601465106010437
5.754399535362609e-05;0.15616990625858307
6.918310100445524e-05;0.15532903373241425
8.317638275912032e-05;0.1554783582687378
0.00010000000474974513;0.1562945544719696
0.00012022644659737125;0.15591774880886078
0.00014454398478846997;0.15625716745853424
0.00017378009215462953;0.15712159872055054
0.00020892961765639484;0.1564478576183319
0.0002511886414140463;0.15625831484794617
0.00030199516913853586;0.1563991755247116
0.0003630780556704849;0.15619580447673798
0.0004365158383734524;0.15662625432014465
0.0005248074885457754;0.15625976026058197
0.000630957365501672;0.15530486404895782
0.0007585776038467884;0.15561676025390625
0.0009120108443312347;0.15482331812381744
0.001096478197723627;0.1546221673488617
0.001318256719969213;0.15501295030117035
0.0015848932089284062;0.15553602576255798
0.0019054607255384326;0.15557362139225006
0.0022908677347004414;0.1545812338590622
0.002754228888079524;0.153652161359787
0.003311311360448599;0.15278075635433197
0.00398107198998332;0.15253539383411407
0.004786301404237747;0.15136495232582092
0.005754400044679642;0.15134747326374054
0.0069183106534183025;0.15022817254066467
0.008317639119923115;0.14980588853359222
0.010000001639127731;0.14890921115875244
0.012022646144032478;0.14749263226985931
0.014454400166869164;0.14677658677101135
0.017378011718392372;0.14648739993572235
0.02089296467602253;0.14601412415504456
0.025118868798017502;0.14475443959236145
0.030199522152543068;0.14552552998065948
0.03630781173706055;0.14898189902305603
0.04365159198641777;0.1484312266111374
0.05248075723648071;0.14734025299549103
0.06309574842453003;0.14877840876579285
0.07585777342319489;0.14874310791492462
0.09120110422372818;0.1470574289560318
0.10964784026145935;0.1460402011871338
0.13182570040225983;0.14772820472717285
0.15848934650421143;0.1497393548488617
0.19054611027240753;0.1499909609556198
0.22908681631088257;0.1484101414680481
0.27542293071746826;0.1526607722043991
0.3311311900615692;0.15276415646076202
0.39810726046562195;0.15602560341358185
0.4786301851272583;0.15442785620689392
0.5754400491714478;0.1528543382883072
0.691831111907959;0.15131035447120667
0.8317639231681824;0.1498023122549057
1.0000001192092896;0.6071035265922546
