;precision;recall;f1-score;support
vacía;0.9132481506388702;0.9365517241379311;0.9247531494722506;1450.0
animal;0.9671311182565202;0.9545133991537377;0.9607808340727595;2836.0
accuracy;0.9484367708819412;0.9484367708819412;0.9484367708819412;0.9484367708819412
macro avg;0.9401896344476952;0.9455325616458343;0.942766991772505;4286.0
weighted avg;0.9489019294917996;0.9484367708819412;0.9485922800198575;4286.0
