;precision;recall;f1-score;support
vacía;0.9013716525146963;0.9517241379310345;0.9258638040925864;1450.0
animal;0.9745916515426497;0.9467559943582511;0.9604721874441066;2836.0
accuracy;0.9484367708819412;0.9484367708819412;0.9484367708819412;0.9484367708819412
macro avg;0.937981652028673;0.9492400661446427;0.9431679957683465;4286.0
weighted avg;0.9498205366125207;0.9484367708819412;0.948763798302785;4286.0
