;precision;recall;f1-score;support
vacía;0.9148639218422889;0.9041379310344828;0.9094693028095734;1450.0
animal;0.9512793550648441;0.9569816643159379;0.9541219898048866;2836.0
accuracy;0.9391040597293514;0.9391040597293514;0.9391040597293514;0.9391040597293514
macro avg;0.9330716384535664;0.9305597976752104;0.93179564630723;4286.0
weighted avg;0.9389596214734524;0.9391040597293514;0.9390155044704946;4286.0
