loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.04190764203667641;0.9083904027938843;0.9739917516708374;0.8974231481552124;0.9724151492118835;0.031594499945640564;0.9290713667869568;0.9846860766410828;0.9069111347198486;0.9834944009780884
0.034422751516103745;0.9172902703285217;0.980217456817627;0.9063491821289062;0.9792526960372925;0.029552452266216278;0.9325711727142334;0.9836688041687012;0.9132581353187561;0.9853901863098145
0.03164970129728317;0.9247179627418518;0.9834797978401184;0.9134542942047119;0.9823823571205139;0.028544101864099503;0.9353709816932678;0.983742892742157;0.9174894094467163;0.986548900604248
0.030318552628159523;0.9280129671096802;0.9835587739944458;0.9179138541221619;0.9839612245559692;0.028373420238494873;0.9409705996513367;0.9806475639343262;0.9291255474090576;0.986649215221405
0.029905639588832855;0.927789568901062;0.9836317896842957;0.9175359010696411;0.9842437505722046;0.028951531276106834;0.946103572845459;0.9772810339927673;0.9404090046882629;0.9873826503753662
0.02897671051323414;0.9321456551551819;0.984984278678894;0.9222221970558167;0.9851570129394531;0.02808828465640545;0.9335044622421265;0.9844284057617188;0.9139633178710938;0.9872558116912842
0.028036698698997498;0.933988630771637;0.9851804375648499;0.9245653748512268;0.9861643314361572;0.027668919414281845;0.9384040832519531;0.9856495261192322;0.9203103184700012;0.9876804947853088
0.0276017002761364;0.9348821640014648;0.9861379861831665;0.9248677492141724;0.9864256978034973;0.027975885197520256;0.9409705996513367;0.9831649661064148;0.9266572594642639;0.987368106842041
0.027528099715709686;0.9347146153450012;0.9863698482513428;0.9244142174720764;0.986663281917572;0.02777468040585518;0.9477367997169495;0.9812085628509521;0.9389985799789429;0.987784743309021
0.026706164702773094;0.9367251396179199;0.9863311052322388;0.9272108674049377;0.9872009754180908;0.02747814916074276;0.9430704712867737;0.9821428656578064;0.9308885931968689;0.9879587888717651
