;precision;recall;f1-score;support
vacía;0.8906447534766119;0.9717241379310345;0.929419525065963;1450.0
animal;0.9848372781065089;0.9389985895627645;0.9613718411552347;2836.0
accuracy;0.9500699953336444;0.9500699953336444;0.9500699953336444;0.9500699953336444
macro avg;0.9377410157915604;0.9553613637468995;0.9453956831105989;4286.0
weighted avg;0.9529709316964878;0.9500699953336444;0.9505620281992282;4286.0
