accuracy;auc;loss;precision;recall;val_accuracy;val_auc;val_loss;val_precision;val_recall;f1_score;val_f1_score
0.8718306422233582;0.93552428483963;0.0785357728600502;0.9208034873008728;0.9043083786964417;0.9198323488235474;0.9655096530914308;0.0579867884516716;0.9460317492485046;0.9460317492485046;0.9124813877440432;0.9460317442485047
0.9227633476257324;0.9715151190757751;0.0523827001452446;0.9502165913581848;0.9449735283851624;0.9295257925987244;0.9739142060279846;0.0494324006140232;0.954964518547058;0.9499118328094482;0.9475878023778717;0.9524314695522166
0.9290181994438172;0.9764679074287416;0.0469828508794307;0.9550262689590454;0.9486016631126404;0.9331936240196228;0.9771052598953248;0.0461311154067516;0.9535865187644958;0.9566137790679932;0.9518031197471202;0.9550977451351043
0.934602916240692;0.9795302748680116;0.0438523180782794;0.9603022933006288;0.9507936239242554;0.936337411403656;0.9791196584701538;0.0438453741371631;0.9628571271896362;0.9509699940681458;0.9555242983913669;0.9568766390413006
0.9363900423049928;0.9812554121017456;0.0418536178767681;0.9608904719352722;0.9526832699775696;0.9386953115463256;0.98023521900177;0.0424634143710136;0.9652951955795288;0.9516754746437072;0.9567692658602901;0.9584369473167522
0.9372835755348206;0.9825053215026855;0.0403212383389472;0.9615707397460938;0.9532123804092408;0.9400052428245544;0.9808483719825744;0.0417770743370056;0.9578355550765992;0.9615520238876344;0.957373312236036;0.9596901864228966
0.9396291971206664;0.9832501411437988;0.0392778627574443;0.9627485275268556;0.9552531838417052;0.9400052428245544;0.9815861582756042;0.0408274419605731;0.9673601388931274;0.9513227343559264;0.9589862051872685;0.9592744069101942
0.9393499493598938;0.983749508857727;0.0387055948376655;0.9640782475471495;0.9534391760826112;0.941577136516571;0.9821453094482422;0.0401537604629993;0.9667619466781616;0.9541445970535278;0.9587291921310391;0.9604118287461089
0.9430358409881592;0.984999418258667;0.0374156162142753;0.9663865566253662;0.9561602473258972;0.9434110522270204;0.9822510480880736;0.0398509688675403;0.965848445892334;0.9576719403266908;0.9612461993539329;0.9617428097538173
0.9423657059669496;0.9851122498512268;0.0370449312031269;0.9650754928588868;0.9566137790679932;0.9423630833625792;0.9825772643089294;0.0395014733076095;0.9681346416473388;0.9537919163703918;0.9608260013647447;0.9609097564156874
