;precision;recall;f1-score;support
vacía;0.9186206896551724;0.9186206896551724;0.9186206896551724;1450.0
animal;0.9583921015514809;0.9583921015514809;0.9583921015514809;2836.0
accuracy;0.94493700419972;0.94493700419972;0.94493700419972;0.94493700419972
macro avg;0.9385063956033266;0.9385063956033266;0.9385063956033266;4286.0
weighted avg;0.94493700419972;0.94493700419972;0.94493700419972;4286.0
