loss;accuracy;precision;recall;auc;val_loss;val_accuracy;val_precision;val_recall;val_auc
0.019469724968075752;0.8764870166778564;0.9189460873603821;0.9096227884292603;0.9356342554092407;0.009662945754826069;0.8961735963821411;0.9475851655006409;0.8924541473388672;0.9616518020629883
0.008706171996891499;0.9009829163551331;0.9318507313728333;0.9343159198760986;0.9585186839103699;0.009620487689971924;0.8987401127815247;0.8942875862121582;0.9605077505111694;0.9672515988349915
0.007584809325635433;0.9086897969245911;0.9373821020126343;0.9391534328460693;0.9655952453613281;0.007868963293731213;0.9134390950202942;0.9239766001701355;0.9471086263656616;0.9716061949729919
0.007199274841696024;0.9144420623779297;0.9418340921401978;0.9424036145210266;0.9687853455543518;0.0075159138068556786;0.9171721935272217;0.9489685297012329;0.9245415925979614;0.9735889434814453
0.006881846580654383;0.9159499406814575;0.9429543018341064;0.9433106780052185;0.9712614417076111;0.007362173870205879;0.9176388382911682;0.9312261343002319;0.9453455805778503;0.9749516248703003
0.006468112114816904;0.9216463565826416;0.9470779299736023;0.9468631744384766;0.9741372466087341;0.007209313567727804;0.9204386472702026;0.9469724297523499;0.9319463968276978;0.9753375053405762
0.00611855648458004;0.9245504140853882;0.9489078521728516;0.9489796161651611;0.9764888286590576;0.007306936662644148;0.9216052293777466;0.9548762440681458;0.9252468347549438;0.9754718542098999
0.006006857380270958;0.9265609383583069;0.9506770372390747;0.9498866200447083;0.9773146510124207;0.007074389141052961;0.9232384562492371;0.946880578994751;0.936530351638794;0.9766970276832581
0.005909261759370565;0.9270077347755432;0.9514577984809875;0.9496598839759827;0.9781097173690796;0.007947880774736404;0.9176388382911682;0.9683138728141785;0.9051480889320374;0.9748407006263733
0.0057575637474656105;0.928403913974762;0.9505958557128906;0.9526076912879944;0.9789916276931763;0.006997839547693729;0.9234717488288879;0.9421720504760742;0.9421720504760742;0.9764819145202637
